education,education-num,age,fnlwgt,hours-per-week,capital-loss,capital-gain
15,9,2,1618,9,0,0
13,0,34,15763,39,0,0
11,8,6,20236,39,0,0
1,6,20,11271,43,0,50
11,8,20,10181,93,0,0
12,13,30,47,24,0,0
14,14,24,6475,39,76,0
11,8,16,7267,29,0,0
9,12,14,4835,39,0,0
7,11,14,2720,39,0,0
11,8,18,21176,39,0,0
11,8,21,12336,39,0,0
11,8,1,18009,44,0,0
11,8,3,15756,39,0,0
15,9,37,9073,34,0,0
15,9,23,11029,39,0,0
9,12,19,4545,44,50,0
15,9,26,16225,34,0,0
15,9,27,18997,39,0,0
11,8,27,9900,39,0,0
12,13,26,14857,42,0,0
5,3,34,17056,39,0,0
11,8,1,10277,19,0,0
15,9,34,6560,39,0,0
0,5,24,15641,29,0,0
15,9,27,20580,68,0,0
0,5,16,18200,39,0,0
9,12,16,5857,39,0,0
7,11,25,10112,39,0,0
15,9,8,7761,44,0,0
11,8,15,9357,37,0,0
9,12,15,17836,68,0,0
0,5,19,21399,39,0,0
11,8,11,1873,39,0,0
11,8,3,18954,19,0,0
15,9,18,20095,59,0,0
11,8,38,11600,19,0,0
9,12,31,8946,39,0,0
8,10,19,3502,19,0,0
11,8,17,12944,34,0,0
9,12,11,8645,34,0,0
9,12,50,4295,39,75,0
11,8,20,12747,39,0,0
11,8,27,541,68,0,0
15,9,8,10344,39,0,0
15,9,4,16460,39,0,67
12,13,23,11493,34,0,0
11,8,61,10830,39,0,47
11,8,17,8509,39,0,0
11,8,32,5833,43,0,0
7,11,5,17693,39,0,0
11,8,6,11033,39,0,0
11,8,43,8089,41,0,0
11,8,28,18805,39,0,0
8,10,46,16401,19,0,0
11,8,24,19691,34,0,0
11,8,30,19273,39,0,0
11,8,27,6097,39,0,0
15,9,34,5760,39,0,53
9,12,29,11326,39,18,0
8,10,24,12147,39,0,0
11,8,33,5952,29,0,0
11,8,30,11961,49,0,0
11,8,18,17907,44,0,0
11,8,39,4934,54,0,0
12,13,28,3216,44,0,0
9,12,31,613,57,0,0
15,9,23,2874,39,0,38
9,12,22,19126,49,0,108
15,9,3,7618,39,0,0
10,15,33,9253,64,47,0
11,8,21,19522,39,0,0
9,12,6,5139,59,0,0
11,8,14,8730,15,0,0
9,12,41,19851,39,0,0
11,8,49,17158,39,0,0
11,8,22,10583,39,0,0
11,8,37,5814,51,0,108
15,9,9,4628,49,0,0
11,8,34,14434,39,0,0
8,10,17,5955,39,0,0
11,8,33,21617,39,0,50
15,9,25,5455,43,0,0
12,13,21,9737,24,0,0
5,3,31,4474,39,0,0
8,10,16,205,39,0,0
11,8,34,11857,31,0,0
11,8,5,5778,39,0,0
11,8,2,5320,29,0,0
15,9,24,12550,49,0,0
12,13,31,5819,34,0,0
11,8,25,13594,29,0,0
15,9,17,615,39,0,0
11,8,6,6263,39,0,0
11,8,39,9347,49,0,0
9,12,13,12899,44,0,0
11,8,28,20088,54,0,0
0,5,31,13467,39,0,0
12,13,31,6883,49,0,0
8,10,14,3406,39,0,0
7,11,3,14620,19,33,0
15,9,10,20461,39,0,0
11,8,15,13349,39,0,0
5,3,59,20955,1,0,0
11,8,2,15752,39,52,0
6,4,49,7805,0,0,11
11,8,20,5885,72,0,0
11,8,17,17903,29,0,0
1,6,17,8890,7,0,0
11,8,72,6775,39,0,0
15,9,6,6855,39,0,0
15,9,26,19442,39,0,0
9,12,27,9122,59,0,94
15,9,7,740,36,0,0
14,14,11,11298,54,0,0
7,11,47,12327,19,0,0
15,9,6,14263,39,0,0
15,9,3,2547,49,0,0
9,12,19,8247,49,47,0
11,8,44,5987,39,0,0
9,12,36,16822,39,0,0
9,12,13,18116,39,0,91
15,9,35,1276,54,0,0
15,9,21,11988,39,0,0
9,12,15,3149,39,0,0
2,7,13,4419,72,0,0
8,10,24,18300,39,0,0
12,13,32,12085,39,47,0
11,8,28,11107,46,0,0
11,8,26,17405,34,0,0
11,8,44,6254,39,0,59
11,8,37,20277,31,0,0
7,11,17,8343,39,0,0
15,9,32,10062,76,0,0
15,9,21,14588,39,0,0
14,14,18,12664,76,50,0
2,7,19,393,39,0,0
9,12,13,10667,49,0,0
7,11,19,5333,59,0,0
9,12,5,690,19,0,0
11,8,21,6516,39,47,0
11,8,20,14059,49,0,0
10,15,31,1816,45,47,0
1,6,0,14425,14,0,0
15,9,2,843,19,0,0
9,12,10,6825,39,23,0
9,12,5,11793,49,0,0
11,8,32,474,39,0,0
8,10,26,14916,39,0,0
9,12,26,9789,39,0,0
11,8,2,9208,34,0,0
11,8,41,2845,59,0,0
15,9,24,12213,39,0,0
15,9,14,15195,39,0,0
8,10,13,15736,39,0,0
11,8,15,5424,39,0,0
9,12,12,12934,34,0,0
15,9,25,7793,51,0,91
11,8,21,20780,27,0,0
7,11,24,6532,39,0,0
9,12,27,5634,49,0,0
10,15,14,12304,59,0,0
11,8,17,4506,39,0,0
15,9,4,8854,39,0,0
9,12,5,19955,19,0,0
0,5,45,3370,39,0,0
11,8,2,2805,39,0,0
11,8,12,16682,24,50,0
15,9,26,10740,39,0,0
5,3,51,7006,7,0,0
9,12,28,7747,59,0,0
6,4,22,14276,39,29,0
9,12,24,5470,49,0,0
7,11,17,12378,24,0,0
11,8,17,9232,32,0,0
9,12,14,1581,46,0,0
11,8,12,6408,24,0,0
9,12,24,5427,39,0,50
8,10,24,18033,54,0,0
12,13,18,17879,44,0,0
9,12,16,802,44,0,0
9,12,20,1991,37,0,0
11,8,52,9246,39,0,0
11,8,17,17930,39,0,0
8,10,43,14808,68,76,0
15,9,19,1571,39,0,0
11,8,24,14899,49,0,0
9,12,41,13239,39,0,0
9,12,36,17829,39,0,0
15,9,12,7051,39,0,0
11,8,28,9522,39,0,74
15,9,17,1527,37,0,0
9,12,19,4906,39,0,0
15,9,31,3516,34,0,0
8,10,3,5371,39,0,0
11,8,18,3230,49,0,0
11,8,46,5915,39,0,0
15,9,24,8080,44,0,0
9,12,11,18071,44,0,0
15,9,13,19626,39,0,0
11,8,17,10704,39,0,0
11,8,14,18756,39,0,0
8,10,20,11566,37,0,0
15,9,25,10963,39,0,0
15,9,14,10991,49,0,0
12,13,29,15991,44,0,0
11,8,18,16210,59,0,0
11,8,10,6905,52,0,0
3,1,24,19080,34,0,0
15,9,2,12144,19,0,0
15,9,3,15097,44,0,0
11,8,42,13839,39,0,0
9,12,23,13972,36,0,0
15,9,39,12756,59,0,0
12,13,16,19819,43,0,108
15,9,13,13287,59,0,0
11,8,29,11070,49,0,0
11,8,44,2994,34,0,0
11,8,33,18008,39,0,91
11,8,8,15753,29,0,0
15,9,23,21385,38,0,0
15,9,7,821,39,0,0
11,8,34,18323,53,0,0
11,8,26,8980,39,0,0
15,9,17,5359,53,0,0
11,8,29,4365,44,0,0
12,13,11,21067,49,0,0
9,12,9,14876,39,0,0
11,8,3,17330,27,0,0
8,10,27,12039,39,0,54
11,8,34,17694,39,0,0
9,12,16,5092,59,0,0
7,11,37,3577,39,0,0
9,12,33,6600,39,50,0
11,8,16,10366,39,0,0
9,12,48,19720,19,0,102
15,9,5,6436,7,0,0
14,14,71,13337,39,0,0
11,8,23,10745,39,0,0
11,8,34,15739,42,0,0
1,6,33,8287,39,0,0
12,13,8,20679,93,0,0
8,10,3,20775,29,0,0
11,8,30,10836,39,0,0
15,9,41,9429,39,0,0
8,10,5,11473,29,0,0
11,8,33,19860,47,0,0
11,8,30,1325,39,0,0
1,6,7,17896,44,0,0
11,8,33,7450,39,0,0
9,12,23,14127,44,0,0
9,12,19,20821,39,0,0
11,8,15,13022,39,0,0
11,8,27,9194,39,0,0
12,13,34,9009,39,0,0
15,9,42,1211,39,0,0
11,8,48,5485,29,0,0
9,12,7,11781,64,0,0
9,12,10,16053,34,0,0
8,10,34,15614,39,0,0
15,9,31,10820,39,0,0
11,8,22,679,59,0,0
9,12,11,21058,39,0,0
15,9,2,11299,24,0,0
9,12,32,5288,39,0,0
7,11,34,10170,59,0,0
12,13,42,7863,54,0,0
11,8,1,15705,39,0,0
11,8,33,2578,39,0,68
11,8,28,18883,76,0,0
9,12,13,15367,49,0,0
9,12,20,9081,34,0,0
9,12,27,19535,39,0,0
15,9,16,14483,39,0,0
12,13,44,5003,39,0,0
11,8,44,18888,39,0,0
9,12,21,2755,41,0,0
15,9,5,1171,29,0,0
11,8,19,6670,44,0,0
15,9,27,18885,59,0,79
15,9,20,13038,61,0,0
15,9,14,562,19,0,0
10,15,37,3802,44,0,108
15,9,3,13296,15,0,0
9,12,46,7783,39,0,0
15,9,31,15863,39,0,94
11,8,16,8773,40,0,0
9,12,14,15130,44,0,71
14,14,21,12816,39,0,0
11,8,28,16046,39,0,0
11,8,31,19687,39,0,0
15,9,36,50,39,0,0
11,8,38,10115,39,0,0
12,13,21,55,69,0,0
11,8,12,15437,39,0,0
9,12,19,19808,59,0,0
15,9,25,9108,59,0,0
11,8,33,19913,39,0,0
14,14,58,13514,34,0,0
9,12,29,16874,39,47,0
11,8,35,519,39,0,0
9,12,10,9945,39,0,0
11,8,26,20786,44,0,0
1,6,14,4388,41,0,0
15,9,6,9913,29,0,0
11,8,17,21036,23,0,0
11,8,24,13593,39,0,0
11,8,14,11146,29,0,0
15,9,25,2181,39,0,0
12,13,18,684,44,0,0
11,8,38,19030,24,0,0
11,8,19,12146,39,0,0
11,8,48,9160,58,0,0
15,9,21,9023,11,0,0
15,9,45,11964,19,0,0
14,14,37,9078,59,0,118
11,8,32,7677,39,0,0
11,8,17,11641,39,0,0
11,8,15,13600,39,0,0
12,13,34,15007,49,0,108
15,9,31,20569,59,0,0
11,8,13,17670,39,0,0
11,8,35,12979,42,0,0
15,9,11,14300,39,40,0
11,8,12,6236,39,0,0
9,12,21,2186,49,0,0
11,8,40,7081,49,0,0
9,12,26,20108,39,0,0
15,9,20,6720,39,0,0
11,8,13,15461,39,0,0
11,8,36,3231,47,0,0
8,10,52,12275,0,0,0
11,8,56,370,36,0,0
15,9,5,8019,34,0,0
11,8,14,8830,44,0,0
9,12,21,11588,39,46,0
15,9,33,19527,34,0,0
15,9,20,20426,36,0,0
9,12,27,20744,39,0,0
9,12,30,12809,44,0,0
15,9,10,5200,39,0,0
7,11,11,7778,76,0,0
11,8,8,18953,39,0,0
15,9,3,15198,39,0,0
9,12,34,7957,39,0,0
9,12,29,6260,39,50,0
9,12,50,9584,6,0,87
11,8,30,20400,34,0,0
11,8,25,19492,39,0,0
11,8,35,11245,49,45,0
7,11,25,8425,39,0,0
11,8,48,846,39,0,0
15,9,4,8866,9,0,0
11,8,33,3197,39,0,79
15,9,29,11514,39,0,0
9,12,30,20121,49,0,108
0,5,40,10713,39,0,0
9,12,20,922,44,0,0
11,8,33,20861,39,0,0
2,7,41,10381,39,0,0
3,1,46,21619,29,0,0
11,8,22,17439,64,0,0
12,13,29,17491,34,0,0
11,8,19,4986,39,0,0
4,2,9,17511,49,27,0
15,9,4,15457,56,0,0
7,11,24,16874,39,0,0
15,9,27,773,39,0,0
11,8,5,1924,39,0,0
15,9,12,18258,59,0,0
11,8,12,20842,39,0,0
15,9,41,11248,39,0,0
14,14,19,10573,49,0,0
8,10,13,13569,47,0,0
9,12,20,583,42,0,0
8,10,12,16508,39,0,0
4,2,9,12960,39,0,0
11,8,26,3066,44,0,0
11,8,32,6004,39,0,0
9,12,28,17637,39,0,0
9,12,11,11974,39,0,0
15,9,3,15925,24,0,0
11,8,34,10470,39,0,0
15,9,15,21349,49,0,0
11,8,7,3597,39,0,0
10,15,18,5513,39,0,91
7,11,18,19046,54,0,0
9,12,24,7367,39,0,0
9,12,31,1783,44,0,0
11,8,44,3960,34,0,14
15,9,3,5111,29,0,0
11,8,10,11698,49,0,0
15,9,38,5734,23,0,0
11,8,22,2967,39,0,0
0,5,0,6889,19,0,0
11,8,30,16485,39,0,0
11,8,35,9272,39,0,0
11,8,7,18027,19,0,0
1,6,12,17730,39,0,0
11,8,8,11465,39,0,0
15,9,3,18978,39,0,0
11,8,6,17312,34,0,0
14,14,40,16867,59,0,0
8,10,34,7509,39,0,0
15,9,16,1106,15,0,60
9,12,22,9935,39,0,0
11,8,23,15662,39,0,0
9,12,54,17084,15,0,30
15,9,21,711,39,0,0
14,14,11,14783,39,0,0
12,13,40,3222,39,0,0
15,9,30,1367,39,0,0
11,8,42,4304,39,0,0
11,8,9,12196,39,0,0
9,12,18,10972,39,0,0
9,12,44,6639,49,0,0
1,6,0,7442,29,0,0
9,12,19,7986,59,0,0
5,3,45,14764,49,0,54
15,9,17,21183,49,0,0
9,12,15,12714,49,0,94
11,8,25,9810,39,0,0
15,9,22,11770,39,0,0
4,2,41,6492,39,0,0
11,8,44,401,59,44,0
0,5,23,8141,54,0,0
9,12,14,1198,36,0,0
11,8,19,11770,49,0,0
15,9,6,10692,39,0,0
11,8,16,4359,40,0,0
11,8,35,7472,39,0,0
11,8,5,4146,23,0,0
15,9,34,13069,39,0,0
8,10,14,9264,39,0,0
11,8,32,16555,39,0,0
11,8,32,9557,39,0,0
15,9,36,14741,39,0,0
11,8,35,7913,39,0,118
0,5,3,21059,39,0,0
7,11,9,20664,39,0,0
11,8,44,11752,5,0,0
12,13,26,14500,29,0,0
9,12,29,3775,51,0,0
8,10,26,9355,34,0,0
11,8,24,4052,39,0,0
11,8,27,15083,54,0,0
11,8,37,21089,39,0,0
12,13,48,12595,39,0,111
9,12,15,3671,39,0,0
15,9,8,13562,39,0,0
9,12,6,910,49,0,0
9,12,8,8786,44,0,0
15,9,2,5511,49,0,0
11,8,20,6800,59,0,0
15,9,28,6143,44,0,0
11,8,20,19685,43,0,0
15,9,23,16921,68,20,0
15,9,2,12097,39,0,0
1,6,0,1350,4,0,0
9,12,10,384,39,0,0
5,3,23,17877,39,46,0
11,8,42,14846,29,40,0
11,8,2,15298,39,0,0
0,5,26,15554,39,0,0
0,5,25,15081,39,0,0
11,8,37,20578,39,0,77
12,13,37,5097,49,0,0
0,5,34,16005,44,0,24
11,8,33,6840,59,0,0
11,8,23,16681,39,0,0
7,11,38,18994,24,0,0
11,8,33,4967,39,0,0
11,8,14,2233,49,0,0
11,8,25,1605,31,0,0
11,8,7,15748,44,0,0
1,6,13,406,39,0,0
7,11,22,19769,49,0,0
11,8,20,7292,49,0,0
11,8,16,6339,39,0,0
11,8,31,19118,39,0,0
11,8,26,12390,75,0,0
9,12,22,110,39,0,0
15,9,36,730,44,0,0
0,5,35,9801,59,0,0
15,9,11,2489,19,0,0
11,8,15,3100,51,0,0
9,12,14,10426,85,0,0
9,12,14,6160,39,0,0
15,9,30,5130,39,0,0
15,9,2,9677,49,0,0
8,10,23,16471,39,0,0
7,11,23,13014,44,0,0
1,6,24,10969,39,0,0
11,8,36,6379,39,0,0
1,6,29,6634,42,0,0
9,12,28,859,34,0,68
6,4,22,18165,33,0,54
11,8,2,13942,39,0,0
11,8,40,9795,39,46,0
8,10,32,7548,39,0,0
11,8,42,18111,39,0,0
8,10,15,10590,49,0,0
15,9,1,9417,14,0,3
15,9,18,13734,39,0,0
0,5,41,10942,39,0,0
9,12,11,21039,42,0,0
7,11,19,14297,39,0,0
12,13,24,7082,34,0,0
11,8,30,2270,39,0,0
11,8,33,9977,59,32,0
11,8,44,19625,15,0,0
11,8,19,19296,49,0,0
8,10,21,268,39,0,0
11,8,39,7418,59,47,0
8,10,33,419,44,0,0
15,9,28,16503,39,0,77
11,8,27,5649,65,0,0
15,9,34,11094,44,0,0
15,9,27,15008,49,0,0
11,8,8,18178,49,0,0
1,6,43,11148,39,0,0
0,5,0,19192,29,0,6
12,13,32,6033,49,0,0
11,8,29,21472,59,0,0
11,8,39,18583,37,0,0
11,8,8,14512,44,0,53
15,9,5,18560,39,0,0
11,8,59,13769,1,0,0
14,14,24,3458,59,0,0
11,8,31,11977,39,0,94
0,5,29,8642,39,0,0
15,9,13,10273,39,0,0
11,8,22,1571,39,0,0
0,5,23,3908,39,0,0
11,8,53,8773,39,0,0
15,9,18,2272,44,55,0
12,13,32,3966,72,0,0
8,10,7,1193,59,0,0
7,11,23,14958,35,0,91
14,14,44,5657,4,0,0
9,12,8,3727,39,0,0
9,12,11,14147,39,0,0
12,13,52,13549,10,0,0
15,9,5,13474,35,0,0
11,8,30,716,37,0,0
11,8,21,2953,47,0,0
8,10,9,10842,39,0,0
1,6,0,12493,23,0,0
15,9,16,15367,34,0,0
11,8,26,793,39,0,0
8,10,41,16449,39,0,0
11,8,36,16822,39,0,118
11,8,9,16474,24,0,0
9,12,26,18024,39,0,0
0,5,14,13603,39,0,24
11,8,13,1898,41,52,0
11,8,8,9891,24,0,0
11,8,40,17455,39,0,0
12,13,20,9966,59,0,0
15,9,15,20644,47,0,0
11,8,9,3954,40,0,0
11,8,28,4152,39,0,0
11,8,36,8273,34,0,108
11,8,10,93,39,0,0
1,6,11,13665,49,0,0
1,6,15,2776,42,0,0
9,12,18,11294,64,51,0
15,9,19,4281,54,0,0
15,9,2,14772,39,0,0
9,12,20,20550,76,0,0
15,9,32,1532,44,0,53
15,9,3,586,44,0,0
9,12,47,10443,54,0,108
12,13,43,17919,39,0,0
7,11,15,5837,41,0,0
11,8,41,1444,39,0,0
11,8,25,15956,49,0,0
15,9,3,20962,13,0,0
15,9,25,20997,39,0,0
15,9,8,14712,39,0,0
8,10,13,9231,64,0,108
9,12,20,14205,34,0,0
8,10,49,18202,49,0,0
9,12,42,5978,39,0,0
9,12,27,5898,39,0,0
11,8,29,8166,57,0,0
9,12,42,17712,29,0,43
9,12,8,13843,39,13,0
6,4,0,537,8,0,0
9,12,30,16015,39,0,0
6,4,30,7093,39,0,0
15,9,13,530,39,0,0
15,9,3,9515,39,0,0
9,12,9,9062,54,72,0
15,9,3,15131,14,0,0
11,8,16,8456,39,0,0
11,8,31,10074,39,0,0
9,12,35,5415,49,0,118
11,8,20,198,11,0,0
11,8,30,15203,39,0,0
0,5,23,3066,39,0,0
12,13,31,6004,39,0,0
0,5,32,15953,41,0,0
15,9,33,2503,39,0,0
7,11,13,12402,39,0,0
15,9,17,5758,39,0,0
11,8,26,2587,39,0,0
0,5,5,14019,39,0,0
11,8,18,16898,39,0,0
11,8,9,12412,29,0,0
14,14,45,8702,68,27,0
11,8,22,13038,39,0,0
15,9,42,9015,39,0,0
4,2,52,21210,39,0,0
9,12,10,9243,39,0,0
0,5,0,8824,29,0,0
9,12,21,10543,39,0,0
15,9,24,5781,49,46,0
0,5,10,7600,39,0,0
11,8,6,12835,39,0,0
0,5,0,6390,23,0,0
5,3,39,5313,39,0,0
15,9,7,13970,39,0,0
10,15,45,6639,39,0,94
2,7,27,6953,39,0,0
9,12,6,18724,29,0,0
11,8,24,12198,49,0,0
11,8,8,19755,64,0,0
15,9,4,15455,7,0,0
2,7,1,13516,5,0,0
15,9,28,7725,39,0,0
9,12,58,4799,15,0,113
5,3,34,8078,39,0,0
11,8,25,7091,39,0,0
15,9,30,4847,34,0,0
15,9,12,4854,39,0,0
1,6,16,2724,39,0,0
9,12,26,8562,39,0,0
15,9,3,9908,15,0,0
9,12,2,2080,39,0,0
7,11,27,14186,39,44,0
15,9,7,12526,29,0,0
15,9,2,5917,39,0,0
0,5,32,16698,39,0,26
8,10,35,13490,39,0,0
11,8,21,16524,51,0,0
15,9,7,7540,49,0,0
9,12,15,15903,49,0,0
11,8,55,13911,7,0,0
11,8,9,16950,49,0,0
9,12,14,9340,39,0,0
9,12,12,12787,49,0,0
11,8,22,6244,39,0,100
11,8,31,2189,49,0,0
15,9,23,4139,44,0,0
15,9,34,2400,44,0,0
11,8,11,6007,39,0,0
11,8,5,9354,19,0,0
9,12,6,5702,39,0,0
15,9,48,13424,15,0,0
9,12,9,1335,39,0,0
15,9,3,13372,49,0,6
12,13,38,3731,49,0,108
9,12,21,18921,9,0,0
11,8,16,7689,59,0,0
11,8,16,5571,59,0,0
9,12,20,21629,39,0,0
1,6,2,10136,59,0,0
9,12,7,14116,49,0,0
1,6,13,224,44,0,0
11,8,40,2312,49,0,0
15,9,5,10396,19,0,0
11,8,40,15479,39,0,0
11,8,29,17252,39,0,0
11,8,50,18813,34,0,0
11,8,18,21101,39,0,0
11,8,30,4050,39,0,0
0,5,22,20308,39,0,0
15,9,33,36,39,0,0
2,7,41,13777,51,0,0
7,11,19,3038,29,0,0
12,13,28,1347,35,0,0
11,8,37,1710,39,0,0
9,12,9,8603,29,0,0
11,8,43,1706,39,0,0
14,14,29,20121,59,0,118
15,9,9,18574,34,0,0
1,6,15,20234,39,0,0
11,8,21,4487,39,0,0
15,9,31,1940,68,0,0
11,8,27,10458,44,50,0
11,8,20,2368,39,0,0
15,9,27,7534,39,0,0
11,8,14,10008,34,0,0
14,14,44,8793,34,0,0
11,8,34,6043,39,0,0
9,12,35,7589,59,0,108
11,8,28,20940,39,37,0
7,11,19,12826,20,0,0
1,6,22,19081,68,0,34
11,8,50,16615,23,0,0
7,11,23,19593,39,0,0
4,2,10,6174,34,0,0
3,1,20,20696,39,0,0
15,9,40,10060,49,0,0
0,5,10,17689,39,0,0
11,8,11,3246,47,0,27
9,12,17,10039,59,0,0
11,8,37,13350,49,0,79
11,8,35,8430,37,0,0
9,12,25,17723,44,0,0
12,13,31,6102,39,0,108
12,13,48,13586,34,0,87
14,14,38,1659,9,0,0
11,8,54,6587,19,0,0
15,9,16,15706,39,0,0
11,8,13,1023,39,0,0
9,12,18,5534,54,0,0
0,5,42,7244,39,0,0
15,9,2,18952,19,0,0
6,4,19,6712,29,0,0
11,8,9,8794,39,0,0
11,8,17,13005,39,0,0
11,8,24,20870,39,0,0
9,12,27,5615,49,0,108
11,8,9,13797,39,0,0
11,8,30,12612,47,0,0
15,9,1,14008,15,0,0
0,5,38,10478,17,0,0
11,8,32,4459,39,53,0
9,12,27,4727,39,0,0
9,12,26,10997,39,0,0
5,3,45,17240,39,0,0
11,8,27,21049,39,0,0
11,8,22,2428,39,0,0
15,9,33,8530,59,0,0
1,6,18,4521,44,0,0
11,8,35,3473,39,0,0
14,14,29,3856,59,0,0
7,11,27,1232,39,0,94
15,9,26,2956,49,0,0
5,3,34,5654,39,0,46
15,9,3,10508,19,0,0
7,11,30,9516,39,0,0
12,13,26,965,49,0,0
11,8,47,9269,39,0,0
15,9,7,991,39,0,0
15,9,10,6194,49,0,0
11,8,15,20856,39,0,0
11,8,20,9102,11,0,0
11,8,9,15587,59,0,0
9,12,26,10108,59,0,118
11,8,33,7032,39,0,0
11,8,3,13770,76,0,0
11,8,20,11472,44,47,0
11,8,26,1058,44,0,0
11,8,20,9543,49,46,0
6,4,36,5351,35,0,0
10,15,27,7384,39,0,0
11,8,8,299,39,0,0
1,6,0,4185,19,0,6
11,8,2,20214,49,0,0
11,8,36,17567,39,0,108
15,9,27,7856,49,0,0
11,8,34,20804,39,47,0
11,8,32,543,42,0,0
15,9,18,5873,39,0,0
11,8,27,12993,44,0,0
12,13,37,10303,59,0,0
15,9,20,16496,34,0,0
15,9,1,1340,14,0,0
15,9,7,16951,39,0,0
11,8,12,4866,49,0,0
15,9,5,20246,34,0,0
11,8,18,9310,39,0,0
11,8,39,11340,47,0,0
5,3,15,8416,39,0,0
9,12,7,2252,44,0,0
12,13,26,12909,39,47,0
11,8,56,16975,14,0,0
15,9,30,9249,39,0,0
2,7,32,4313,38,0,0
9,12,21,8250,39,0,0
11,8,14,7648,39,0,0
15,9,22,15,39,0,0
9,12,25,11729,39,0,0
12,13,24,15287,44,0,0
9,12,18,416,44,0,0
11,8,21,11285,44,0,0
11,8,14,20074,39,0,0
11,8,34,3950,68,0,0
9,12,21,3088,47,0,0
15,9,23,14329,41,0,0
11,8,4,1902,29,0,0
15,9,27,18347,39,0,0
11,8,38,12629,39,0,0
11,8,12,16049,44,0,0
12,13,32,11177,49,0,0
8,10,14,2674,41,0,0
12,13,7,10509,85,0,90
15,9,29,1846,39,0,0
11,8,9,18672,39,0,0
9,12,18,15646,37,0,0
8,10,10,20276,49,0,0
9,12,47,6654,34,0,108
9,12,9,18061,39,0,0
11,8,4,579,15,33,0
9,12,28,10794,44,0,0
11,8,40,1630,69,0,0
9,12,13,5411,39,0,0
1,6,28,3772,31,0,0
5,3,33,12391,29,0,0
9,12,21,9121,39,0,0
15,9,26,12039,59,0,0
15,9,25,10752,54,0,0
9,12,15,21301,39,0,0
11,8,3,8110,39,0,0
11,8,10,14355,34,0,0
1,6,28,3799,39,0,0
11,8,23,14710,39,0,0
11,8,21,18387,59,0,0
11,8,20,19704,39,0,0
0,5,43,4431,39,0,0
11,8,36,12330,44,0,0
9,12,8,9361,39,0,0
9,12,30,8763,59,0,0
11,8,23,691,68,0,0
11,8,34,9184,39,0,0
15,9,2,12441,9,0,0
15,9,25,16267,49,0,0
11,8,48,16906,39,0,0
9,12,24,8980,39,0,0
0,5,11,14096,44,0,0
12,13,29,6599,49,0,115
9,12,32,8496,19,0,118
11,8,7,14947,39,0,0
1,6,15,12251,39,0,0
11,8,54,4292,19,0,89
15,9,9,9153,39,0,50
11,8,12,1625,39,0,0
15,9,33,9563,49,0,118
8,10,34,5607,49,0,50
0,5,0,8414,19,0,0
11,8,32,9409,39,0,0
0,5,14,17841,39,0,0
1,6,6,13447,39,0,0
11,8,42,7580,39,72,0
0,5,0,14942,29,0,0
15,9,26,12077,39,0,94
9,12,21,457,39,0,91
11,8,20,17218,39,0,0
0,5,12,10894,39,0,0
9,12,22,15568,49,0,0
7,11,14,5,37,0,27
9,12,25,19382,44,0,97
12,13,18,4130,34,0,0
12,13,22,2743,39,0,108
7,11,23,6662,39,0,0
4,2,49,7192,39,0,0
6,4,13,11478,39,0,0
7,11,26,1884,39,0,0
6,4,30,10340,49,0,0
12,13,28,9049,39,0,0
15,9,14,1666,39,0,0
11,8,16,8154,39,0,50
9,12,15,817,39,0,0
7,11,11,20945,39,0,0
11,8,33,8480,39,0,0
5,3,46,7836,39,0,0
9,12,11,11249,39,0,0
15,9,21,13182,39,0,0
11,8,35,3119,37,0,0
14,14,21,4935,39,0,0
11,8,24,4470,39,0,25
12,13,33,13755,37,0,0
1,6,42,10905,39,0,0
11,8,15,13248,48,0,0
5,3,56,15221,9,0,28
11,8,35,3940,37,0,0
11,8,40,5077,59,0,0
8,10,18,10949,49,0,91
9,12,34,8858,55,0,0
1,6,5,18600,34,0,0
11,8,32,11448,39,0,0
11,8,5,16965,39,0,0
11,8,29,859,39,47,0
11,8,31,12710,39,0,0
11,8,35,11112,39,0,0
9,12,26,13328,49,0,0
5,3,8,17586,39,0,0
5,3,14,19180,39,0,0
15,9,2,20831,35,0,0
15,9,2,16793,44,0,0
11,8,34,8426,79,0,0
9,12,34,14498,39,0,0
11,8,5,13018,39,0,118
11,8,20,5499,34,0,0
15,9,2,17773,29,0,0
11,8,28,11849,54,0,0
15,9,4,7199,9,0,0
11,8,35,12592,39,0,0
15,9,29,17209,23,0,0
12,13,25,14367,37,0,0
11,8,39,16705,39,0,0
11,8,6,2139,39,0,0
12,13,41,18613,39,0,0
11,8,53,438,29,0,0
15,9,13,16002,39,0,0
9,12,28,19344,39,0,0
15,9,6,14932,43,0,0
15,9,17,2078,39,22,0
9,12,21,500,39,0,0
8,10,7,8954,39,0,0
5,3,36,5712,39,0,0
11,8,28,17224,39,0,53
15,9,4,8834,39,0,0
15,9,4,21414,39,0,0
9,12,17,15552,39,0,0
11,8,15,15924,44,0,79
11,8,4,6454,39,0,0
12,13,46,15163,29,0,0
6,4,6,8264,35,0,0
9,12,11,15469,49,0,0
11,8,12,15036,44,0,0
9,12,8,11643,39,0,0
12,13,27,1776,59,0,0
11,8,1,7936,7,0,0
11,8,9,8011,23,0,0
7,11,30,9538,34,0,0
11,8,6,15620,39,0,0
15,9,29,6927,39,0,0
9,12,44,3531,49,0,79
11,8,8,10132,39,0,0
11,8,21,2448,53,0,0
